,Name,dist_obj
1181,J99H12A,['K02PF2T']
1182,J99H12D,[]
1183,J99H12G,[]
1184,J99H12H,['K04V78M']
1185,J99H12J,['K02TU1E']
1186,J99JC7V,[]
1187,J99JD2A,"['K02TU1F', 'K03UT1W']"
1188,J99JD2B,[]
1189,J99JD2C,[]
1190,J99JD2D,"['K01DA8S', 'K03WI8V']"
1191,J99JD2E,[]
1192,J99JD2F,['K01DA6R']
1193,J99JD2H,['K15RR9M']
1194,J99JD2J,[]
1195,J99JD2K,[]
1196,J99K16T,['K01FJ3C']
1197,J99K17K,"['K01DA8N', 'K02G33B']"
1198,J99K17L,[]
1199,J99K18R,[]
1200,J99L37B,[]
1201,J99O03Z,[]
1202,J99O04A,[]
1203,J99O04C,[]
1204,J99O04D,[]
1205,J99O04G,[]
1206,J99O04H,[]
1207,J99O04K,[]
1208,J99RL4S,"['K00GE6X', 'K01OA9G', 'K01QT7X', 'K02CF4W', 'K02PE9E', 'K02PF5E', 'K06QI0U', 'K15VH1N']"
1209,J99RL4T,['K02TU1E']
1210,J99RL4U,[]
1211,J99RL4V,[]
1212,J99RL4W,[]
1213,J99RL4X,[]
1214,J99RL4Z,[]
1215,J99RL5B,[]
1216,J99RL5F,"['K03QB3Y', 'K04V76A', 'K13SA1G']"
1217,J99RL5G,[]
1218,J99RL5R,[]
1219,J99RL5T,"['K00GE6X', 'K01K76F', 'K02PE9E', 'K02PF2R', 'K02PF5D', 'K02PF5E', 'K03Q90U', 'K06QI0U', 'K15VH1W']"
1220,J99RL5V,[]
1221,J99RL5W,[]
1222,J99RL5X,[]
1223,J99RL6C,[]
1224,J99RP7K,"['K01DA8M', 'K01DA8Q']"
1225,J99S28A,[]
1226,J99T11R,[]
1227,J99X35S,[]
1228,K00AM9B,[]
1229,K00AP5B,[]
1230,K00AP5C,[]
1231,K00AP5D,[]
1232,K00AP5E,['K01OA8U']
1233,K00AP5F,[]
1234,K00CA4L,[]
1235,K00CA4M,[]
1236,K00CA4N,"['K01DA8O', 'K02G33A', 'K13U18A', 'K15G56T', 'K15G57N']"
1237,K00CA4O,[]
1238,K00CA5K,[]
1239,K00CA5L,[]
1240,K00CA5P,[]
1241,K00CA5S,[]
1242,K00CA5Y,[]
1243,K00CB4N,[]
1244,K00CB4O,[]
1245,K00CB4P,[]
1246,K00D08G,[]
1247,K00F08B,[]
1248,K00F08C,['K01OA8U']
1249,K00F08H,['K02PF3N']
1250,K00F53R,[]
1251,K00F53S,[]
1252,K00F53T,[]
1253,K00F53U,['K02PF5D']
1254,K00F53W,[]
1255,K00F53Y,[]
1256,K00F53Z,[]
1257,K00GD7M,[]
1258,K00GE6V,[]
1259,K00GE6W,"['K03FC7H', 'K11HA3F', 'K13SA0Z']"
1260,K00GE6X,"['K01FJ3F', 'K03UT1W']"
1261,K00GE6Y,['K02PF3N']
1262,K00GE6Z,[]
1263,K00GE7F,[]
1264,K00GE7K,[]
1265,K00GE7L,['K13SB3A']
1266,K00GE7M,[]
1267,K00H46E,[]
1268,K00J81F,[]
1269,K00J81H,[]
1270,K00K04L,[]
1271,K00K65P,[]
1272,K00O51B,[]
1273,K00O67H,"['K01DA8N', 'K02PF2W']"
1274,K00O67P,[]
1275,K00P29U,"['K01XP5F', 'K02PF3O']"
1276,K00P29W,[]
1277,K00P29X,[]
1278,K00P29Y,['K01OA8U']
1279,K00P29Z,['K02PF3N']
1280,K00P30A,[]
1281,K00P30B,"['K03B91H', 'K06QI1M', 'K06QI1O', 'K13GF8M', 'K13RA9O', 'K13SA1D']"
1282,K00P30C,['K04V78M']
1283,K00P30D,[]
1284,K00P30F,[]
1285,K00P30G,[]
1286,K00P30H,[]
1287,K00P30L,[]
1288,K00P30M,"['K00SX1C', 'K03UT1X']"
1289,K00P30N,[]
1290,K00P30Q,[]
1291,K00P30R,['K02TU1G']
1292,K00P30S,[]
1293,K00QM6B,[]
1294,K00QM6D,"['K00WI3O', 'K03Q91M', 'K04D71M', 'K10TI2L', 'K11BG3S', 'K11J31W', 'K15G57O', 'K15VH3D', 'K21L44W']"
1295,K00QM6F,"['K00SX1C', 'K02PF3D', 'K02PF3J']"
1296,K00QM6G,[]
1297,K00QM6H,[]
1298,K00QM6J,['K02PF3B']
1299,K00QM6K,[]
1300,K00QM6L,[]
1301,K00QP1N,[]
1302,K00QP2J,[]
1303,K00QP2K,[]
1304,K00QP2L,[]
1305,K00QP2N,"['K13SB1Z', 'K14P82M', 'K15G55B']"
1306,K00QP2O,[]
1307,K00SV4U,[]
1308,K00SX1B,['K03WI8Q']
1309,K00SX1C,['K03UT1X']
1310,K00SX1D,"['K01QT7U', 'K13U18B', 'K15VH2Y']"
1311,K00SX1E,"['K03Q91C', 'K13SA6K']"
1312,K00SX1F,"['K01QT7V', 'K01XP5F', 'K06C69H']"
1313,K00SX1G,['K02TU1A']
1314,K00SX1H,['K02TU1F']
1315,K00SX1J,"['K06HC2Y', 'K14UN1K', 'K15RR9X']"
1316,K00SX1K,[]
1317,K00SX1L,"['K05EV8C', 'K13GD7C', 'K15VH3T']"
1318,K00SX1M,[]
1319,K00SX1O,[]
1320,K00SX1P,[]
1321,K00SX1Q,[]
1322,K00SX1R,[]
1323,K00SX1S,[]
1324,K00SX1T,[]
1325,K00SX1U,[]
1326,K00Sb0W,[]
1327,K00Sb0X,[]
1328,K00Sb0Y,['K01DA8S']
1329,K00W12V,[]
1330,K00W12W,[]
1331,K00W12X,[]
1332,K00WI3L,[]
1333,K00WI3M,[]
1334,K00WI3N,[]
1335,K00WI3O,['K22F12K']
1336,K00Y01V,['K02TU1E']
1337,K00Y01W,['K02PE9F']
1338,K00Y01X,[]
1339,K00Y01Y,[]
1340,K00Y01Z,[]
1341,K00Y02A,['K04XI6X']
1342,K00Y02D,[]
1343,K00Y02E,[]
1344,K00Y02F,[]
1345,K00Y02G,[]
1346,K00Y29B,[]
1347,K00YE2Q,[]
1348,K00YE2Y,[]
1349,K01DA6B,"['K02TU1F', 'K03UT1W']"
1350,K01DA6C,['K01DA6R']
1351,K01DA6D,[]
1352,K01DA6R,[]
1353,K01DA6S,"['K02CF4R', 'K06HC2W', 'K15G57D', 'K16R82R']"
1354,K01DA8M,"['K01DA8N', 'K01DA8Q']"
1355,K01DA8N,"['K01DA8Q', 'K02G33B']"
1356,K01DA8O,"['K02G33A', 'K13U17N', 'K13U18A', 'K14UN0A', 'K15G56T']"
1357,K01DA8P,[]
1358,K01DA8Q,[]
1359,K01DA8S,[]
1360,K01DA8T,[]
1361,K01DA8U,[]
1362,K01DA8V,[]
1363,K01E24S,[]
1364,K01FH2U,[]
1365,K01FI5B,[]
1366,K01FI5C,[]
1367,K01FI5L,[]
1368,K01FI5S,[]
1369,K01FI5T,[]
1370,K01FJ3C,[]
1371,K01FJ3D,['K01FJ3F']
1372,K01FJ3F,[]
1373,K01FJ3G,[]
1374,K01FJ3J,[]
1375,K01FJ4J,[]
1376,K01FJ4K,[]
1377,K01FJ4M,[]
1378,K01FJ4N,[]
1379,K01H59A,[]
1380,K01K76F,['K02PF2T']
1381,K01K76G,[]
1382,K01K76H,[]
1383,K01K76L,[]
1384,K01K76M,['K14Se3U']
1385,K01K76Q,[]
1386,K01K76S,[]
1387,K01K76W,[]
1388,K01K76Y,[]
1389,K01K76Z,[]
1390,K01K77A,[]
1391,K01K77E,[]
1392,K01K77G,[]
1393,K01K77O,[]
1394,K01OA8J,[]
1395,K01OA8K,[]
1396,K01OA8L,[]
1397,K01OA8M,[]
1398,K01OA8N,['K04V78M']
1399,K01OA8O,[]
1400,K01OA8Q,['K04PB2E']
1401,K01OA8R,[]
1402,K01OA8S,[]
1403,K01OA8T,[]
1404,K01OA8U,[]
1405,K01OA8Y,[]
1406,K01OA8Z,['K02PF2T']
1407,K01OA9G,['K02TU1F']
1408,K01OA9M,[]
1409,K01P47K,[]
1410,K01QT7Q,[]
1411,K01QT7S,[]
1412,K01QT7U,"['K04O12L', 'K13V71W', 'K15VG8T']"
1413,K01QT7V,"['K02PF3B', 'K04V76A']"
1414,K01QT7X,[]
1415,K01QT7Z,[]
1416,K01QT8A,[]
1417,K01QW2W,[]
1418,K01RE3V,[]
1419,K01RE3W,[]
1420,K01RE3Y,[]
1421,K01RF5L,[]
1422,K01ST1D,[]
1423,K01ST1E,[]
1424,K01U17A,[]
1425,K01U17B,[]
1426,K01U17C,[]
1427,K01U18N,[]
1428,K01U18P,[]
1429,K01V71N,[]
1430,K01XP4U,[]
1431,K01XP4V,[]
1432,K01XP4W,"['K10LA9K', 'K11SS1W', 'K13SA0J', 'K15KH5X', 'K15VH0F']"
1433,K01XP4X,['K03UT1W']
1434,K01XP5B,[]
1435,K01XP5C,[]
1436,K01XP5E,['K03Q90X']
1437,K01XP5F,"['K04V76A', 'K06C69H', 'K13SA1G']"
1438,K01XP5G,[]
1439,K01XP5J,[]
1440,K01XP5Z,[]
1441,K01Y61K,[]
1442,K02A91R,[]
1443,K02CF4O,"['K02CF4R', 'K02G31Y', 'K10TJ2F', 'K13TM9O', 'K15G58C', 'K15VG8V', 'K16R82R']"
1444,K02CF4Q,"['K05EU0J', 'K15VH2W']"
1445,K02CF4R,"['K02G31Y', 'K03B91H', 'K13TM8O']"
1446,K02CF4S,['K02PF3N']
1447,K02CF4T,[]
1448,K02CF4U,['K03WI8V']
1449,K02CF4V,[]
1450,K02CF4W,[]
1451,K02CF4Y,[]
1452,K02CF4Z,['K02PF2W']
1453,K02CM4X,[]
1454,K02CM5A,[]
1455,K02CM5B,[]
1456,K02CO8Z,[]
1457,K02CO9A,[]
1458,K02CO9B,[]
1459,K02CP1C,[]
1460,K02CP1D,['K02PE9F']
1461,K02CP1E,[]
1462,K02F06V,[]
1463,K02F06X,[]
1464,K02F07P,[]
1465,K02F36W,[]
1466,K02F36X,[]
1467,K02F36Y,"['K02W21L', 'K05JH9Q', 'K13TM8W']"
1468,K02G31W,[]
1469,K02G31X,['K03WI8Q']
1470,K02G31Y,"['K06J81W', 'K06UW1M']"
1471,K02G32A,[]
1472,K02G32B,[]
1473,K02G32C,['K02PF2T']
1474,K02G32E,[]
1475,K02G32K,[]
1476,K02G32L,[]
1477,K02G32M,[]
1478,K02G32N,[]
1479,K02G32O,[]
1480,K02G32Q,[]
1481,K02G32R,[]
1482,K02G32S,[]
1483,K02G32T,[]
1484,K02G32U,[]
1485,K02G32W,[]
1486,K02G33A,[]
1487,K02G33B,[]
1488,K02GG6H,[]
1489,K02GG6J,[]
1490,K02PE7N,"['K15VH2S', 'K20K55U']"
1491,K02PE9E,"['K02PF5E', 'K13U15N', 'K22L17E']"
1492,K02PE9F,"['K15VG9E', 'K15VH3R']"
1493,K02PE9H,[]
1494,K02PE9J,[]
1495,K02PE9K,"['K10JL0J', 'K13SB2V', 'K15RR9Y', 'K15Ta2P', 'K16S57U']"
1496,K02PE9N,"['K04PB7U', 'K15G57E']"
1497,K02PE9O,['K05ET6P']
1498,K02PE9P,[]
1499,K02PE9Q,[]
1500,K02PE9R,[]
1501,K02PF0G,[]
1502,K02PF2Q,[]
1503,K02PF2R,['K15RS0E']
1504,K02PF2S,[]
1505,K02PF2T,['K05P21N']
1506,K02PF2U,[]
1507,K02PF2V,['K04XI6X']
1508,K02PF2W,[]
1509,K02PF2X,[]
1510,K02PF2Y,[]
1511,K02PF2Z,[]
1512,K02PF3A,[]
1513,K02PF3B,[]
1514,K02PF3C,[]
1515,K02PF3D,['K03UT1X']
1516,K02PF3E,[]
1517,K02PF3F,[]
1518,K02PF3G,[]
1519,K02PF3J,"['K03UT1X', 'K22L14M']"
1520,K02PF3K,[]
1521,K02PF3L,['K03Q90Z']
1522,K02PF3M,[]
1523,K02PF3N,"['K03UT1S', 'K06QI0Z']"
1524,K02PF3O,['K03YH9N']
1525,K02PF3P,[]
1526,K02PF5D,['K04D71L']
1527,K02PF5E,['K06QI0U']
1528,K02PH0R,[]
1529,K02PH0S,[]
1530,K02PH0U,[]
1531,K02PH0X,[]
1532,K02PH0Y,[]
1533,K02PH0Z,[]
1534,K02PH1A,[]
1535,K02PH1C,[]
1536,K02RA9N,[]
1537,K02TU0Z,[]
1538,K02TU1A,"['K06UW1M', 'K22L16Y']"
1539,K02TU1B,"['K03H56Z', 'K11Uf2D', 'K15VH1W', 'K22L14V']"
1540,K02TU1C,['K05P21N']
1541,K02TU1D,"['K03Q91C', 'K14V39V']"
1542,K02TU1E,[]
1543,K02TU1F,[]
1544,K02TU1G,['K15VG8P']
1545,K02TU1H,[]
1546,K02TU1J,[]
1547,K02TU1K,[]
1548,K02TU1L,[]
1549,K02TU1M,[]
1550,K02TZ1T,[]
1551,K02V94Z,[]
1552,K02V95A,[]
1553,K02V95B,[]
1554,K02V95C,['K04XI6X']
1555,K02V95D,[]
1556,K02VD0E,[]
1557,K02VD0F,[]
1558,K02VD0V,[]
1559,K02VD0W,[]
1560,K02VD0X,[]
1561,K02VD0Y,[]
1562,K02VD0Z,[]
1563,K02VD1B,[]
1564,K02VD1C,[]
1565,K02VD1D,[]
1566,K02VD1E,[]
1567,K02VD1F,[]
1568,K02VD1G,[]
1569,K02VD8D,[]
1570,K02W21L,[]
1571,K02X91D,[]
1572,K02X91E,[]
1573,K02X91F,[]
1574,K02X91G,[]
1575,K02X91J,[]
1576,K02XB4P,[]
1577,K03B91F,[]
1578,K03B91G,[]
1579,K03B91H,[]
1580,K03FC7H,[]
1581,K03FC7J,[]
1582,K03FC7L,[]
1583,K03FC7M,[]
1584,K03FC8D,['K13SB2X']
1585,K03FC9H,[]
1586,K03FC9Z,[]
1587,K03FD0A,[]
1588,K03FD0B,[]
1589,K03G53M,[]
1590,K03G55F,[]
1591,K03H56X,[]
1592,K03H56Z,"['K03L06Z', 'K03Q91C']"
1593,K03H57A,[]
1594,K03H57F,[]
1595,K03H57H,[]
1596,K03H57J,[]
1597,K03H57K,[]
1598,K03H57L,[]
1599,K03H57M,[]
1600,K03H57N,[]
1601,K03H57O,[]
1602,K03H57P,[]
1603,K03K20O,[]
1604,K03K20P,[]
1605,K03K20Q,[]
1606,K03L06Z,"['K04D77F', 'K16QD4M']"
1607,K03L07A,[]
1608,K03L07C,[]
1609,K03L07D,[]
1610,K03L07E,[]
1611,K03L07F,[]
1612,K03L07H,[]
1613,K03L09D,[]
1614,K03M13M,[]
1615,K03O33S,[]
1616,K03Q90T,[]
1617,K03Q90U,['K15G56O']
1618,K03Q90X,[]
1619,K03Q90Y,[]
1620,K03Q90Z,['K04O12L']
1621,K03Q91C,['K15VH0B']
1622,K03Q91D,[]
1623,K03Q91E,[]
1624,K03Q91F,[]
1625,K03Q91G,['K04V76A']
1626,K03Q91J,[]
1627,K03Q91L,[]
1628,K03Q91M,[]
1629,K03Q91N,[]
1630,K03Q91P,[]
1631,K03Q91S,[]
1632,K03Q91U,[]
1633,K03Q91V,[]
1634,K03Q91W,[]
1635,K03Q91X,[]
1636,K03Q91Y,[]
1637,K03QB2B,[]
1638,K03QB2C,[]
1639,K03QB2D,[]
1640,K03QB2E,[]
1641,K03QB2M,[]
1642,K03QB2N,[]
1643,K03QB2O,[]
1644,K03QB2P,[]
1645,K03QB3Y,[]
1646,K03SV7O,[]
1647,K03Sg2S,[]
1648,K03T58J,[]
1649,K03T58K,[]
1650,K03T58L,[]
1651,K03US3Y,[]
1652,K03UT1S,[]
1653,K03UT1T,[]
1654,K03UT1V,['K13U17W']
1655,K03UT1W,[]
1656,K03UT1X,[]
1657,K03UT1Y,[]
1658,K03UT1Z,[]
1659,K03UT2A,[]
1660,K03UT2B,[]
1661,K03UT2C,[]
1662,K03UT2D,[]
1663,K03UT2E,[]
1664,K03UT2F,[]
1665,K03UT2G,[]
1666,K03UT2H,"['K04XI6X', 'K05ET6P']"
1667,K03UT2K,[]
1668,K03UT2L,[]
1669,K03UT2M,[]
1670,K03UT2N,[]
1671,K03UT2O,[]
1672,K03UT2P,[]
1673,K03UT2Q,[]
1674,K03UT2U,[]
1675,K03UT2V,[]
1676,K03UT2X,[]
1677,K03UT2Y,[]
1678,K03UT2Z,[]
1679,K03UT3K,['K04PB2E']
1680,K03Uf4A,[]
1681,K03Uf4C,[]
1682,K03WI4S,[]
1683,K03WI8N,[]
1684,K03WI8Q,[]
1685,K03WI8S,[]
1686,K03WI8V,['K04U10U']
1687,K03WI8W,[]
1688,K03WJ1A,[]
1689,K03WJ3N,[]
1690,K03WJ3O,[]
1691,K03YH9J,[]
1692,K03YH9K,[]
1693,K03YH9M,[]
1694,K03YH9N,[]
1695,K03YH9P,[]
1696,K03YH9R,[]
1697,K03YH9S,[]
1698,K03YH9T,[]
1699,K03YH9V,[]
1700,K03YH9X,[]
1701,K03YH9Y,[]
1702,K03YH9Z,[]
1703,K04C39J,[]
1704,K04CB1M,[]
1705,K04D62A,[]
1706,K04D64G,[]
1707,K04D64H,[]
1708,K04D64K,[]
1709,K04D64L,[]
1710,K04D64M,[]
1711,K04D64N,[]
1712,K04D71K,[]
1713,K04D71L,[]
1714,K04D71M,[]
1715,K04D77F,"['K13TM9B', 'K14TB4Y']"
1716,K04D77G,[]
1717,K04E95O,[]
1718,K04E95P,[]
1719,K04E95Q,[]
1720,K04E95R,[]
1721,K04E95S,[]
1722,K04E95T,[]
1723,K04E95V,[]
1724,K04E96G,[]
1725,K04E96J,[]
1726,K04FG4W,[]
1727,K04H78X,[]
1728,K04H78Y,[]
1729,K04H78Z,[]
1730,K04H79A,[]
1731,K04H79B,[]
1732,K04H79C,[]
1733,K04H79D,[]
1734,K04H79E,[]
1735,K04H79G,[]
1736,K04H79H,[]
1737,K04H79K,[]
1738,K04H79L,[]
1739,K04H79M,['K13RC4Q']
1740,K04H79O,[]
1741,K04H79P,[]
1742,K04H79Q,[]
1743,K04K18V,[]
1744,K04K18Z,[]
1745,K04K19B,[]
1746,K04K19C,[]
1747,K04K19D,[]
1748,K04K19E,[]
1749,K04K19F,[]
1750,K04K19G,"['K04V76A', 'K13SA1G']"
1751,K04K19H,[]
1752,K04K19J,[]
1753,K04K19K,[]
1754,K04K19L,[]
1755,K04K19M,[]
1756,K04L31R,[]
1757,K04L31V,[]
1758,K04L31W,[]
1759,K04L32T,[]
1760,K04L32U,[]
1761,K04L32V,[]
1762,K04L32W,[]
1763,K04L32X,[]
1764,K04L32Y,[]
1765,K04L32Z,[]
1766,K04L33A,[]
1767,K04L33B,[]
1768,K04L33C,[]
1769,K04L33D,[]
1770,K04L33E,[]
1771,K04M08S,[]
1772,K04M08T,['K06QI0Z']
1773,K04M08U,[]
1774,K04M08V,[]
1775,K04M08W,[]
1776,K04M10K,[]
1777,K04M10M,[]
1778,K04M10N,[]
1779,K04M10O,[]
1780,K04M10P,[]
1781,K04N08N,[]
1782,K04O12L,['K15VH2N']
1783,K04O14J,[]
1784,K04O14L,[]
1785,K04O15P,[]
1786,K04O15Q,[]
1787,K04O15S,[]
1788,K04PA7S,[]
1789,K04PA7U,[]
1790,K04PA7V,[]
1791,K04PA7X,[]
1792,K04PA7Z,[]
1793,K04PA8B,[]
1794,K04PB1Y,[]
1795,K04PB1Z,[]
1796,K04PB2C,[]
1797,K04PB2D,[]
1798,K04PB2E,['K04U10U']
1799,K04PB2F,[]
1800,K04PB7T,[]
1801,K04PB7U,[]
1802,K04PB7V,[]
1803,K04PB7W,[]
1804,K04PB7X,[]
1805,K04PB7Y,[]
1806,K04Q29E,[]
1807,K04Q29G,[]
1808,K04Q29H,[]
1809,K04RE1W,[]
1810,K04S60C,[]
1811,K04TS2E,[]
1812,K04TZ7U,[]
1813,K04TZ7W,[]
1814,K04TZ7X,[]
1815,K04TZ8B,[]
1816,K04Tc7Z,[]
1817,K04U10D,[]
1818,K04U10E,[]
1819,K04U10F,[]
1820,K04U10S,[]
1821,K04U10T,[]
1822,K04U10U,[]
1823,K04U10W,[]
1824,K04V75U,[]
1825,K04V75V,[]
1826,K04V75W,[]
1827,K04V75X,[]
1828,K04V75Y,[]
1829,K04V75Z,[]
1830,K04V76A,"['K06C69H', 'K13SA1G']"
1831,K04V78K,[]
1832,K04V78L,[]
1833,K04V78M,[]
1834,K04V78N,[]
1835,K04VB2P,[]
1836,K04VD0T,[]
1837,K04VD0U,[]
1838,K04VD0V,[]
1839,K04VD0X,[]
1840,K04VD0Y,[]
1841,K04VD0Z,[]
1842,K04VD1D,[]
1843,K04VD1E,[]
1844,K04VD1F,[]
1845,K04VD1G,[]
1846,K04VD1H,[]
1847,K04VD1M,[]
1848,K04VD1U,[]
1849,K04XI6W,[]
1850,K04XI6X,[]
1851,K04XI6Y,[]
1852,K04XI6Z,[]
1853,K04XJ0Q,[]
1854,K04XJ0X,[]
1855,K05B49V,[]
1856,K05B49W,[]
1857,K05C81D,[]
1858,K05C81E,[]
1859,K05C81F,[]
1860,K05ET6E,[]
1861,K05ET6O,[]
1862,K05ET6P,[]
1863,K05ET8K,[]
1864,K05EU0D,[]
1865,K05EU0J,"['K13TM8U', 'K15RR9S', 'K15VH2W']"
1866,K05EU3M,[]
1867,K05EU4F,[]
1868,K05EU5H,[]
1869,K05EV8B,[]
1870,K05EV8C,['K11Uf2F']
1871,K05EV8W,[]
1872,K05EV8X,[]
1873,K05GI6W,[]
1874,K05GI6X,[]
1875,K05GI6Z,[]
1876,K05GI7A,[]
1877,K05GI7C,[]
1878,K05GI7D,[]
1879,K05GI7F,[]
1880,K05GK6X,[]
1881,K05GK6Y,[]
1882,K05GK6Z,[]
1883,K05GL0V,['K05P21N']
1884,K05GL0W,[]
1885,K05GM8H,[]
1886,K05H03L,[]
1887,K05JH4Z,[]
1888,K05JH7H,[]
1889,K05JH9O,[]
1890,K05JH9Q,[]
1891,K05JI5Y,[]
1892,K05JI6A,[]
1893,K05JI6B,[]
1894,K05JI6J,[]
1895,K05JI6K,[]
1896,K05L54A,[]
1897,K05L54B,[]
1898,K05L54C,[]
1899,K05N82P,[]
1900,K05NC5U,[]
1901,K05NC5V,[]
1902,K05O00E,[]
1903,K05P21K,[]
1904,K05P21L,[]
1905,K05P21M,[]
1906,K05P21N,[]
1907,K05P21O,[]
1908,K05P21P,[]
1909,K05P21S,[]
1910,K05P21T,[]
1911,K05P23D,[]
1912,K05P23E,[]
1913,K05P23F,[]
1914,K05P23G,[]
1915,K05P23H,[]
1916,K05R52H,[]
1917,K05SM3B,[]
1918,K05T50J,[]
1919,K05T53N,"['K13RA9L', 'K14F70L']"
1920,K05TH3H,[]
1921,K05TI9V,[]
1922,K05Uq5H,[]
1923,K05V03X,[]
1924,K05VC2Z,[]
1925,K05VC3A,[]
1926,K05VC3B,['K23B09F']
1927,K05YT2L,[]
1928,K05YT2M,[]
1929,K06A02H,[]
1930,K06A98K,[]
1931,K06A98L,[]
1932,K06A98M,[]
1933,K06A98N,[]
1934,K06A98O,[]
1935,K06A99A,[]
1936,K06AA1O,[]
1937,K06B08Z,[]
1938,K06BS4R,[]
1939,K06BS4S,[]
1940,K06C69H,[]
1941,K06E52X,[]
1942,K06F04V,[]
1943,K06HC2N,[]
1944,K06HC2O,[]
1945,K06HC2P,[]
1946,K06HC2R,[]
1947,K06HC2S,[]
1948,K06HC2T,[]
1949,K06HC2W,[]
1950,K06HC2X,[]
1951,K06HC2Y,[]
1952,K06HC2Z,[]
1953,K06HC3A,[]
1954,K06HC3B,[]
1955,K06HC3C,[]
1956,K06HC3D,[]
1957,K06HC3E,[]
1958,K06HC3G,['K16S56B']
1959,K06J57G,[]
1960,K06J58U,[]
1961,K06J58V,[]
1962,K06J81W,[]
1963,K06L01M,[]
1964,K06O22C,[]
1965,K06QI0P,[]
1966,K06QI0S,[]
1967,K06QI0T,[]
1968,K06QI0U,[]
1969,K06QI0V,[]
1970,K06QI0W,[]
1971,K06QI0X,[]
1972,K06QI0Y,[]
1973,K06QI0Z,[]
1974,K06QI1A,[]
1975,K06QI1B,[]
1976,K06QI1C,[]
1977,K06QI1D,[]
1978,K06QI1F,[]
1979,K06QI1G,[]
1980,K06QI1H,[]
1981,K06QI1K,[]
1982,K06QI1L,[]
1983,K06QI1M,[]
1984,K06QI1N,[]
1985,K06QI1O,[]
1986,K06QI1P,['K13RF7T']
1987,K06QI1Q,[]
1988,K06QI1R,[]
1989,K06QI1S,[]
1990,K06R01G,[]
1991,K06R02J,[]
1992,K06SD4O,[]
1993,K06Sa9F,[]
1994,K06Sb1L,[]
1995,K06Sf5E,[]
1996,K06Sf5F,[]
1997,K06Sf5G,[]
1998,K06Sf5H,[]
1999,K06TC1K,[]
2000,K06TD0M,[]
2001,K06TD0O,[]
2002,K06TD0P,[]
2003,K06UI4Y,[]
2004,K06UW1K,[]
2005,K06UW1M,[]
2006,K06UW1P,[]
2007,K06UW1Q,[]
2008,K06UW1R,[]
2009,K06UW1S,[]
2010,K06UW1T,[]
2011,K06V79D,[]
2012,K06WJ5S,[]
2013,K06WK6F,[]
2014,K06WK6G,[]
2015,K07B81O,[]
2016,K07BA2P,[]
2017,K07C66J,[]
2018,K07C66K,[]
2019,K07C79Q,[]
2020,K07C79R,[]
2021,K07C79S,[]
2022,K07C79T,[]
2023,K07C79U,[]
2024,K07C79V,[]
2025,K07C79W,[]
2026,K07C79X,[]
2027,K07D61A,[]
2028,K07DA1S,[]
2029,K07F51M,[]
2030,K07F51N,[]
2031,K07F51O,[]
2032,K07F51P,[]
2033,K07H45U,[]
2034,K07H90V,[]
2035,K07J45F,[]
2036,K07L38E,[]
2037,K07L38F,[]
2038,K07L38G,[]
2039,K07L38H,[]
2040,K07L38J,[]
2041,K07RV4L,['K10TJ2D']
2042,K07RV4N,[]
2043,K07RV4O,[]
2044,K07RV4P,[]
2045,K07RW6W,[]
2046,K07RW6X,[]
2047,K07RW6Y,[]
2048,K07RW6Z,[]
2049,K07S24A,[]
2050,K07TP0G,[]
2051,K07Tf8B,[]
2052,K07Tf8C,[]
2053,K07Tf8D,[]
2054,K07Tg2J,[]
2055,K07Th1U,[]
2056,K07Th1V,[]
2057,K07Th1W,[]
2058,K07Th1X,[]
2059,K07Th4B,[]
2060,K07Th4C,[]
2061,K07Th6Q,[]
2062,K07Th6R,[]
2063,K07VK0J,[]
2064,K07VP9U,[]
2065,K07VU2J,[]
2066,K07VU2K,[]
2067,K07VU5H,[]
2068,K08AB8P,[]
2069,K08AB8Q,[]
2070,K08AD8U,[]
2071,K08B18N,[]
2072,K08EE4G,[]
2073,K08H21Y,[]
2074,K08J14S,[]
2075,K08J41O,[]
2076,K08L18C,[]
2077,K08L18D,[]
2078,K08O04M,[]
2079,K08RG7G,[]
2080,K08S82E,[]
2081,K08TN9A,[]
2082,K08UX1Z,[]
2083,K08UX2A,[]
2084,K08W11T,[]
2085,K08W95A,[]
2086,K08YB2D,[]
2087,K09A16U,[]
2088,K09B80L,[]
2089,K09D02P,[]
2090,K09D47D,[]
2091,K09DE3J,[]
2092,K09DE3K,[]
2093,K09DE3L,[]
2094,K09DE3M,[]
2095,K09DE3N,[]
2096,K09DE3O,[]
2097,K09DE3P,[]
2098,K09DE3Q,[]
2099,K09DE3R,[]
2100,K09DE3S,[]
2101,K09DE3T,[]
2102,K09F23W,[]
2103,K09J18T,[]
2104,K09J18U,[]
2105,K09J18V,[]
2106,K09J18W,[]
2107,K09J18X,[]
2108,K09J18Y,[]
2109,K09J18Z,[]
2110,K09J19A,[]
2111,K09J19B,[]
2112,K09J19C,[]
2113,K09J19D,[]
2114,K09J19E,[]
2115,K09J19F,[]
2116,K09K30J,[]
2117,K09K30K,[]
2118,K09K30L,[]
2119,K09K30M,[]
2120,K09K30N,[]
2121,K09K30O,[]
2122,K09K31K,[]
2123,K09K36T,[]
2124,K09K36U,[]
2125,K09K36V,[]
2126,K09K36W,[]
2127,K09K36X,[]
2128,K09K36Y,[]
2129,K09K36Z,[]
2130,K09K37A,[]
2131,K09M10A,[]
